,년도,영업상태코드,X,Y,시설총규모,업소위치분기,영업기간,distance,창업월,구_1_25,프랜차이즈여부_02,sub_1_9
365,1997.0,1,126.98100079999999,37.57392303,17.5,1,8700,0.45247,3,23,0,01
366,1998.0,2,126.99787549999999,37.58354378,23.1,1,2143,0.39471,9,23,0,04
367,1998.0,2,126.9999814,37.5705126,109.7,1,1183,0.14612,1,23,0,01
369,1998.0,2,126.98146809999999,37.57640706,122.4,1,3651,0.34833000000000003,4,23,0,03
370,1998.0,2,126.9809628,37.5691602,118.31,1,2231,0.22482,4,23,0,01
371,1998.0,2,126.98274350000001,37.56967188,75.73,1,2628,0.07015,4,23,0,01
372,1998.0,2,126.96794399999999,37.57472358,30.83,1,356,0.5182100000000001,4,23,0,03
373,1998.0,2,126.99153100000001,37.56944021,6.44,1,609,0.1217,5,23,0,03
374,1998.0,2,126.99006090000002,37.572337899999994,13.92,1,1094,0.28134000000000003,6,23,0,03
375,1998.0,2,126.9788374,37.57297138,132.3,1,2091,0.25993,6,23,0,05
376,1998.0,2,126.98343510000001,37.57360688,38.0,1,443,0.37735,6,23,0,01
377,1998.0,1,127.0082456,37.57370006,90.71,1,8227,0.30818,6,23,0,04
378,1998.0,2,126.9788757,37.58553299,13.2,1,226,1.15885,7,23,0,03
379,1998.0,2,126.97228729999999,37.61221216,165.8,1,202,3.8275699999999997,8,23,0,03
380,1998.0,2,127.0001684,37.58300604,91.08,0,743,0.18928,9,23,0,04
381,1998.0,2,126.99039840000002,37.57224506,16.58,1,938,0.2546,9,23,0,03
382,1999.0,2,127.01887430000001,37.57560064,50.45,1,2210,0.34659,11,23,0,06
383,1999.0,2,127.0167139,37.57254408,45.82,1,587,0.08114,11,23,0,06
384,1999.0,2,126.99324990000001,37.56897058,97.0,1,809,0.18842,1,23,0,03
385,1999.0,2,126.98428229999999,37.5692734,104.16,1,1387,0.14617,11,23,0,01
386,1999.0,2,126.9897858,37.569955900000004,12.8,1,2180,0.21419000000000002,12,23,0,03
387,1999.0,1,126.98254309999999,37.57208684,169.31,1,7686,0.21383000000000002,12,23,0,01
389,1999.0,1,126.9884622,37.56939953,52.08,1,7758,0.34381,10,23,0,03
390,1999.0,2,126.9934912,37.56900989,0.0,1,5321,0.19674,11,23,0,03
391,1999.0,2,126.9902881,37.57201336,61.5,1,4463,0.24106999999999998,10,23,0,03
392,1999.0,2,127.0194659,37.5745984,52.78,1,1480,0.31516,10,23,0,06
393,1999.0,2,127.0139625,37.57353605,28.0,1,2934,0.21311,12,23,0,06
394,1999.0,1,126.9771622,37.60153832,267.23,1,7902,3.17579,5,23,0,03
395,1999.0,1,126.98249779999999,37.57349989,130.83,1,7898,0.3688,5,23,0,01
396,1999.0,2,126.9766239,37.57207359,87.72,1,2334,0.05136,5,23,0,05
397,1999.0,2,127.0129155,37.57674788,64.45,1,22,0.36235,4,23,0,06
400,1999.0,2,126.98166370000001,37.5735765,82.8,1,2009,0.3949,4,23,0,01
401,1999.0,2,127.0036054,37.57027472,36.79,1,3485,0.19745,3,23,0,01
402,1999.0,1,126.97253119999999,37.5748458,68.28,1,7951,0.49353,3,23,0,05
403,1999.0,2,127.00266440000001,37.57234835,84.42,1,1462,0.18331,10,23,0,01
404,1999.0,2,126.99428689999999,37.57552166,25.2,1,1828,0.5977899999999999,3,23,0,03
405,1999.0,2,126.99278159999999,37.570009000000006,6.76,1,1779,0.07247999999999999,3,23,0,03
406,1999.0,2,126.9997001,37.57055611,84.28,1,2909,0.16827,3,23,0,01
407,1999.0,1,126.9820433,37.56995562,48.15,1,7962,0.10056,3,23,0,01
408,1999.0,2,126.9897605,37.57191262,14.6,1,2611,0.26768000000000003,2,23,0,03
409,1999.0,2,127.0002982,37.576288299999995,28.92,1,1324,0.60231,1,23,0,01
410,1999.0,2,126.9817265,37.56984154,83.46,1,124,0.13104000000000002,7,23,0,01
411,1999.0,2,126.9829591,37.57042888,91.41,1,728,0.027710000000000002,7,23,0,01
412,1999.0,1,126.98822209999999,37.56962494,12.9,1,7840,0.35681999999999997,7,23,0,03
413,1999.0,2,126.9646135,37.57796413,108.56,1,367,0.70709,9,23,0,03
414,1999.0,1,126.9722715,37.61185529,95.4,1,7772,3.7927199999999996,9,23,0,03
415,1999.0,2,126.98121129999998,37.57702591,39.0,1,660,0.37553000000000003,9,23,0,03
416,1999.0,2,126.97338880000001,37.57045633,24.75,1,2317,0.29719,10,23,0,05
417,1999.0,2,126.9836894,37.5696646,8.96,1,4068,0.07896,10,23,0,01
418,1999.0,2,126.96758740000001,37.57494151,43.93,1,77,0.54414,10,23,0,03
419,1999.0,2,126.97143799999999,37.57198834,279.63,1,111,0.43983,11,23,0,05
420,1999.0,2,127.0090642,37.57223076,91.84,1,121,0.15074,11,23,0,04
421,1999.0,2,127.00809380000001,37.57125806,49.14,1,391,0.22699999999999998,11,23,0,04
422,1999.0,1,126.9822857,37.57464926,24.0,1,7700,0.49796999999999997,12,23,0,01
423,1999.0,2,127.0017581,37.57850629,184.74,1,222,0.39164,12,23,0,04
425,2000.0,2,126.9889101,37.57268638,56.7,1,127,0.3804,5,23,0,03
426,2000.0,2,126.9993496,37.58220145,290.0,1,4075,0.22775,1,23,0,04
427,2000.0,2,127.00009140000002,37.58008953,65.04,1,4306,0.26918000000000003,1,23,0,04
428,2000.0,2,127.0147225,37.57303221,99.0,1,136,0.14449,1,23,0,06
429,2000.0,2,126.99795559999998,37.58479917,134.0,1,1816,0.46628000000000003,2,23,0,04
430,2000.0,2,126.9833646,37.56995122,31.0,1,4093,0.03631,3,23,0,01
431,2000.0,2,126.9576348,37.60514023,52.36,1,694,2.59459,3,23,0,03
432,2000.0,2,126.9832977,37.5690706,322.14,1,4442,0.12880999999999998,3,23,0,01
434,2000.0,1,126.99039840000002,37.57224506,12.09,1,7583,0.2546,3,23,0,03
435,2000.0,1,126.9822979,37.57367334,120.99,1,7570,0.39081,4,23,0,01
436,2000.0,2,126.9838689,37.56966576,185.61,1,3773,0.08955,4,23,0,01
437,2000.0,1,126.98198559999999,37.57259223,148.75,1,7559,0.28235,4,23,0,01
438,2000.0,1,126.9993413,37.57071807,54.32,1,7556,0.19562000000000002,4,23,0,01
439,2000.0,2,126.98824429999999,37.568858399999996,10.0,1,156,0.37423,4,23,0,03
440,2000.0,2,126.98583159999998,37.569568700000005,75.0,1,874,0.24861,6,23,0,01
441,2000.0,1,126.99284899999999,37.58579779,13.2,1,7511,0.9030299999999999,6,23,0,04
442,2000.0,1,126.96917179999998,37.57502202,143.78,1,7490,0.40535,6,23,0,03
443,2000.0,1,126.98206189999999,37.57379682,49.5,1,7486,0.40861,7,23,0,01
444,2000.0,2,126.9703652,37.57539443,23.1,1,38,0.2944,7,23,0,03
445,2000.0,2,126.98391090000001,37.57429576,27.0,1,40,0.45816,7,23,0,01
446,2000.0,2,126.982183,37.569466799999994,90.57,1,2087,0.11861,7,23,0,01
447,2000.0,2,126.9697608,37.58667265,26.4,1,3536,1.25834,8,23,0,03
448,2000.0,2,127.00094979999999,37.57172893,75.47,1,15,0.0999,8,23,0,01
449,2000.0,2,126.99945009999999,37.58154617,161.38,1,3289,0.22448,8,23,1,04
451,2000.0,2,126.9845136,37.57077534,16.8,1,4276,0.1363,9,23,0,01
452,2000.0,2,126.9832977,37.5690706,125.62,1,4206,0.12880999999999998,11,23,0,01
453,2000.0,2,127.00097659999999,37.5742771,5.78,1,3606,0.37198000000000003,11,23,0,01
454,2000.0,2,126.9958783,37.58254249,6.6,1,6,0.53588,11,23,0,04
455,2000.0,1,126.9870883,37.56974371,57.1,1,7339,0.35256,11,23,0,01
456,2000.0,2,126.9870883,37.56974371,19.67,1,78,0.35256,12,23,0,01
457,2000.0,2,126.9870883,37.56974371,15.0,1,1064,0.35256,12,23,1,01
458,2000.0,2,127.00080859999998,37.58366849,68.0,1,2719,0.20744,12,23,1,04
459,2000.0,2,126.99457050000001,37.58463191,8.4,1,670,0.70987,12,23,0,04
460,2000.0,1,126.99012250000001,37.56982927,13.6,1,7325,0.18993,12,23,0,03
462,2000.0,2,127.001759,37.57869392,81.95,1,2009,0.37079,12,23,0,04
463,2000.0,2,126.9787463,37.57044422,145.0,1,1431,0.24538000000000001,12,23,0,05
464,2000.0,2,126.99740459999998,37.57139887,0.0,1,1049,0.36765,9,23,0,01
465,2000.0,2,126.9992764,37.58351599,66.85,1,1210,0.2862,9,23,0,04
467,2001.0,2,127.0171756,37.57404262,73.45,1,3786,0.1177,9,23,0,06
468,2001.0,2,126.970078,37.57063807,92.85,1,1883,0.62271,3,23,0,05
469,2001.0,2,126.98449450000001,37.56888486,36.4,1,814,0.19099000000000002,4,23,0,01
470,2001.0,1,126.95238540000001,37.60182861,21.54,1,7198,1.4643,4,23,0,03
472,2001.0,2,126.99557150000001,37.58345791,19.88,1,381,0.58203,4,23,0,04
473,2001.0,2,126.99813710000001,37.5748066,28.12,1,25,0.5222100000000001,4,23,0,01
475,2001.0,1,126.9946658,37.58466212,24.8,1,7167,0.7036,5,23,0,04
476,2001.0,1,126.9836639,37.57762382,8.0,1,7155,0.19935,5,23,0,03
477,2001.0,2,126.9845361,37.56977318,115.7,1,5452,0.13327,5,23,0,01
478,2001.0,2,126.98382930000001,37.56944995,582.26,1,1831,0.10545999999999998,6,23,2,01
479,2001.0,1,126.98799369999999,37.57006458,25.67,1,7086,0.36794,8,23,0,03
480,2001.0,2,126.97143799999999,37.57198834,29.7,1,1415,0.43983,6,23,0,05
481,2001.0,2,126.9533386,37.60135807,46.2,1,1628,1.6148799999999999,7,23,0,03
482,2001.0,2,126.97143799999999,37.57198834,14.28,1,2304,0.43983,4,23,0,05
483,2001.0,2,126.97515049999998,37.61283808,118.63,1,4464,4.01971,8,23,0,03
484,2001.0,2,126.98338629999999,37.57041796,117.75,1,417,0.03117,8,23,0,01
485,2001.0,2,126.9770612,37.57802523,62.33,1,677,0.38892,8,23,0,03
486,2001.0,2,126.96116509999999,37.59557614,76.65,1,3,1.7390299999999999,3,23,0,03
487,2001.0,2,126.9828631,37.57687941,80.52,1,725,0.22931999999999997,9,23,0,03
488,2001.0,1,127.01951470000002,37.57434779,44.65,1,7048,0.30643000000000004,9,23,2,06
489,2001.0,2,126.9588723,37.57104271,19.72,1,186,0.39018,9,23,0,03
490,2001.0,2,126.9881879,37.570651700000006,90.12,1,1286,0.34963,9,23,0,03
491,2001.0,1,127.00413030000001,37.57010479,67.26,1,7014,0.24741999999999997,10,23,0,01
492,2001.0,2,126.96385790000001,37.56826831,22.44,1,3142,0.3718,10,23,0,05
493,2001.0,2,126.9828245,37.57809478,16.92,1,4333,0.28985,10,23,0,03
495,2001.0,2,126.98426409999998,37.56858649,0.0,1,1231,0.20733000000000001,11,23,0,01
496,2001.0,2,127.01189479999998,37.57011369,26.22,1,720,0.20586,11,23,0,04
497,2001.0,2,126.98775069999999,37.57489226,102.35,1,5441,0.6301899999999999,11,23,0,03
499,2001.0,2,126.9958783,37.58254249,22.5,1,1842,0.53588,11,23,0,04
500,2001.0,2,127.0095346,37.57103036,80.19,1,2170,0.11865999999999999,12,23,0,04
501,2001.0,2,126.99724109999998,37.58204879,42.0,1,2335,0.41272,12,23,0,04
504,2001.0,2,126.9863205,37.570785799999996,24.88,1,1278,0.28776999999999997,12,23,0,01
506,2001.0,2,126.9823991,37.57060572,189.96,1,5577,0.07757,12,23,0,01
508,2001.0,2,126.9870622,37.56879655,15.0,1,2057,0.38077,5,23,0,01
509,2001.0,2,126.9888147,37.57482992,10.0,1,2059,0.5713699999999999,6,23,0,03
510,2001.0,2,126.98449450000001,37.56888486,46.11,0,760,0.19099000000000002,7,23,0,01
511,2002.0,1,126.9818021,37.56995719,4.83,1,6937,0.121,1,23,0,01
513,2002.0,2,126.9874087,37.5700716,29.82,1,702,0.37713,1,23,0,01
514,2002.0,2,126.9999574,37.58277278,3.0,1,3181,0.19222,1,23,0,04
515,2002.0,2,126.9573692,37.6059797,46.01,1,1057,1.9841900000000001,2,23,0,03
516,2002.0,2,126.9956828,37.58337596,10.4,0,1140,0.57014,2,23,0,04
517,2002.0,2,126.9769928,37.57649292,41.32,1,6067,0.54161,2,23,0,05
518,2002.0,1,126.97477509999999,37.56954991,140.59,1,6889,0.27382,2,23,0,05
519,2002.0,1,127.003354,37.57133279,8.19,1,6884,0.16515,2,23,0,01
520,2002.0,2,126.9703652,37.57539443,12.8,1,841,0.2944,2,23,0,03
521,2002.0,1,126.973421,37.57125173,342.4,1,6883,0.26698,2,23,2,05
522,2002.0,1,126.9793957,37.57929244,11.78,1,6882,0.61536,2,23,0,03
524,2002.0,2,126.9950645,37.57453752,52.0,1,709,0.52515,3,23,0,03
525,2002.0,2,126.97637150000001,37.57416152,85.47,1,2472,0.27994,3,23,0,05
526,2002.0,1,126.98126940000002,37.57179039,16.1,1,6876,0.23964000000000002,3,23,0,01
527,2002.0,2,126.9686176,37.56934718,16.72,0,901,0.43668,3,23,0,05
528,2002.0,1,126.9850652,37.56916927,357.66,1,6875,0.20656999999999998,3,23,0,01
529,2002.0,2,126.9774,37.57257301,12.4,1,1941,0.13523,3,23,0,05
533,2002.0,2,126.98444409999999,37.57300708,224.4,1,6860,0.33055,3,23,1,01
534,2002.0,2,127.01818689999999,37.57501577,18.64,1,1134,0.25787,3,23,0,06
535,2002.0,2,126.9839619,37.57925542,35.0,1,4362,0.33294,3,23,0,03
537,2002.0,1,127.01913290000002,37.57423179,36.99,0,6841,0.27046,4,23,0,06
538,2002.0,2,126.97143799999999,37.57198834,7.93,1,753,0.43983,4,23,0,05
539,2002.0,2,126.9966913,37.57062958,6.24,1,646,0.4515,4,23,0,02
540,2002.0,1,126.9976348,37.57503172,21.23,1,6816,0.5685399999999999,5,23,0,01
541,2002.0,2,126.99553429999999,37.58355567,74.34,1,44,0.58824,5,23,0,04
542,2002.0,1,126.98370870000001,37.57838075,16.88,1,6811,0.25843,5,23,0,03
544,2002.0,2,126.973427,37.57148138,10.2,1,4550,0.26349,5,23,0,05
545,2002.0,1,127.00532290000001,37.5705679,8.0,1,6769,0.33631,6,23,0,01
546,2002.0,1,126.9885297,37.56882758,33.44,1,6767,0.35588000000000003,6,23,0,03
548,2002.0,2,126.9825574,37.57403342,0.0,1,15,0.42688000000000004,7,23,0,01
549,2002.0,2,126.9825949,37.57399215,105.74,1,2889,0.42194,7,23,0,01
550,2002.0,1,126.9838455,37.56848215,394.75,1,6736,0.20334000000000002,7,23,1,01
551,2002.0,2,126.9877987,37.57606431,56.8,0,873,0.21504,8,23,0,03
552,2002.0,2,126.98966329999999,37.57241635,10.26,1,5487,0.31151999999999996,8,23,0,03
553,2002.0,2,126.98426409999998,37.56858649,43.7,0,553,0.20733000000000001,8,23,0,01
554,2002.0,2,127.00081840000001,37.58051827,10.09,1,1536,0.19392,8,23,0,04
555,2002.0,1,126.98843740000001,37.57498474,17.36,1,6690,0.60354,9,23,0,03
556,2002.0,1,126.97106070000001,37.57520955,190.96,1,6687,0.23867,9,23,2,03
557,2002.0,2,126.98869930000001,37.57435305,17.76,1,1125,0.5323100000000001,9,23,0,03
558,2002.0,1,126.98918710000001,37.569578899999996,8.4,0,6685,0.27693,9,23,0,03
559,2002.0,2,126.9684107,37.57901899,10.99,1,959,0.58632,9,23,0,03
560,2002.0,1,126.99871709999998,37.57291586,3.6,1,6674,0.33029000000000003,9,23,0,01
561,2002.0,2,126.9994687,37.5756552,9.3,1,35,0.55288,9,23,0,01
562,2002.0,2,126.98511429999999,37.56985887,323.96,1,5093,0.17915,9,23,1,01
563,2002.0,2,126.98423319999999,37.57172791,0.0,1,123,0.19349,10,23,0,01
564,2002.0,2,127.01108889999999,37.5727589,0.0,1,2931,0.12863,10,23,0,04
565,2002.0,2,126.99457050000001,37.58463191,8.0,1,406,0.70987,10,23,0,04
566,2002.0,2,126.98164820000001,37.56994903,71.85,1,1286,0.1344,10,23,0,01
567,2002.0,2,126.9726216,37.56967843,21.9,1,2093,0.39904,10,23,0,05
568,2002.0,2,126.97597090000001,37.56978555,414.25,1,5869,0.21025,10,23,1,05
569,2002.0,2,126.98224280000001,37.57416489,19.17,1,2093,0.44543999999999995,11,23,0,01
570,2002.0,2,126.98034960000001,37.57152904,16.8,1,1706,0.28520999999999996,11,23,0,01
571,2002.0,2,126.97904479999998,37.57544778,193.28,1,3897,0.48252,11,23,2,05
572,2002.0,1,126.9712636,37.57255749,10.64,1,6611,0.46476000000000006,11,23,0,05
573,2002.0,2,126.9803913,37.57167112,31.6,1,3936,0.29051,11,23,0,01
574,2002.0,2,126.99839170000001,37.58414062,79.74,1,584,0.39014,12,23,1,04
576,2002.0,2,126.9691268,37.57841891,0.0,1,1075,0.49576000000000003,12,23,0,03
577,2002.0,2,126.9959064,37.57915671,28.05,0,2739,0.6189,12,23,0,04
578,2002.0,2,127.0173178,37.5746505,26.88,1,1174,0.18133,12,23,0,06
579,2002.0,2,126.99808429999999,37.58371286,14.4,1,3039,0.38692,12,23,0,04
580,2002.0,2,126.9835594,37.56966417,385.88,1,6136,0.07246,12,23,2,01
582,2003.0,2,127.0010899,37.58195576,183.34,1,1374,0.07397000000000001,1,23,0,04
583,2003.0,2,126.97785060000001,37.57185887,82.71,1,234,0.12922,1,23,0,05
584,2003.0,2,126.9946364,37.58412212,0.0,1,318,0.6832199999999999,1,23,0,04
585,2003.0,2,126.99843440000001,37.58340265,7.25,1,244,0.34355,2,23,0,04
586,2003.0,1,126.9996335,37.58229359,0.0,1,6538,0.20407,2,23,0,04
587,2003.0,2,126.9769813,37.57406873,29.67,1,4585,0.27426999999999996,2,23,0,05
588,2003.0,1,126.9703652,37.57539443,35.0,1,6530,0.2944,2,23,0,03
589,2003.0,1,127.0034935,37.57030447,0.0,1,6510,0.18708,3,23,0,01
590,2003.0,2,126.9844021,37.5703878,82.88,1,849,0.1133,3,23,0,01
591,2003.0,2,126.9902598,37.57075952,41.3,1,536,0.17029,3,23,0,03
592,2003.0,2,126.98021740000002,37.58726709,0.0,1,25,1.28273,3,23,0,03
593,2003.0,1,126.98200590000002,37.57478765,28.0,1,6481,0.51735,4,23,0,01
594,2003.0,2,126.96797450000001,37.57493813,38.05,1,967,0.51064,4,23,0,03
595,2003.0,2,126.9826933,37.56925661,133.14,1,896,0.11412,4,23,0,01
596,2003.0,2,126.98005859999999,37.5870859,0.0,1,6,1.26908,4,23,0,03
597,2003.0,2,127.00532290000001,37.5705679,3.0,1,198,0.33631,4,23,0,01
598,2003.0,2,126.9934831,37.5691376,0.0,0,21,0.18516,5,23,0,03
599,2003.0,2,127.00353020000001,37.57146201,78.76,1,28,0.18405,5,23,0,01
601,2003.0,2,126.98890259999999,37.56979924,83.16,0,1832,0.29394000000000003,5,23,1,03
602,2003.0,1,126.9947655,37.58439624,11.04,1,6424,0.6837,5,23,0,04
603,2003.0,2,126.97842490000001,37.574166600000005,7.7,0,785,0.33199,6,23,0,05
604,2003.0,2,126.9904585,37.57076437,9.9,0,2521,0.1534,6,23,0,03
605,2003.0,2,126.9982606,37.58350635,7.02,1,847,0.36241,7,23,0,04
606,2003.0,1,126.9673487,37.56862616,14.04,1,6383,0.32608000000000004,7,23,0,05
608,2003.0,2,126.969078,37.57737539,13.62,0,142,0.44138999999999995,7,23,0,03
610,2003.0,2,126.9806013,37.57141499,71.02,1,126,0.25966,8,23,0,01
611,2003.0,1,126.9900688,37.56960353,13.72,1,6358,0.20425,8,23,0,03
612,2003.0,2,126.976128,37.57390936,44.52,1,287,0.25311,8,23,0,05
613,2003.0,2,127.0006415,37.58160856,121.91,1,507,0.12222000000000001,8,23,0,04
614,2003.0,2,126.99417340000002,37.57228586,10.0,1,5957,0.27384000000000003,8,23,0,03
615,2003.0,1,126.98426409999998,37.56858649,10.5,0,6338,0.20733000000000001,8,23,0,01
616,2003.0,2,126.9852598,37.56895753,206.1,1,50,0.23424,8,23,0,01
617,2003.0,2,126.9982335,37.57246683,65.0,1,299,0.33601,10,23,0,01
618,2003.0,1,126.97505520000001,37.57320883,22.68,1,6271,0.21100000000000002,10,23,0,05
619,2003.0,2,126.98253340000001,37.58519198,91.44,0,357,1.00016,10,23,0,03
620,2003.0,2,126.9661662,37.58787875,0.0,1,10,1.52379,11,23,0,03
621,2003.0,1,126.9837055,37.57797964,39.6,1,6258,0.22391,11,23,0,03
623,2003.0,2,127.00266440000001,37.57234835,85.0,1,2043,0.18331,11,23,0,01
624,2003.0,2,126.99945009999999,37.58154617,135.88,1,733,0.22448,11,23,0,04
625,2003.0,2,126.9718557,37.61146512,60.18,1,2087,3.73671,12,23,0,03
626,2003.0,1,126.9792415,37.56957984,189.0,1,6210,0.33909,12,23,2,05
627,2004.0,1,126.97143909999998,37.61295132,53.87,1,6208,3.8618900000000003,1,23,0,03
628,2004.0,2,126.9892055,37.56941976,53.58,0,331,0.28191,1,23,0,03
629,2004.0,2,126.9812428,37.57946846,10.23,1,667,0.4949,1,23,0,03
630,2004.0,2,126.99457050000001,37.58463191,7.4,1,1855,0.70987,2,23,0,04
631,2004.0,2,126.9986564,37.58224353,0.0,0,1356,0.28901,2,23,0,04
632,2004.0,2,126.98426409999998,37.56858649,4.0,1,5093,0.20733000000000001,2,23,0,01
633,2004.0,2,126.97912340000002,37.57891067,18.02,1,3477,0.61652,3,23,0,03
634,2004.0,2,127.0012706,37.58077036,76.84,1,2373,0.15104,3,23,0,04
635,2004.0,2,126.98174309999999,37.57048815,39.1,1,478,0.1261,3,23,2,01
637,2004.0,1,126.96520770000001,37.56826883,18.0,1,6097,0.307,4,23,0,05
638,2004.0,2,127.00072620000002,37.5827612,67.28,1,1697,0.13355,5,23,0,04
640,2004.0,1,126.97143799999999,37.57198834,18.16,0,6064,0.43983,5,23,0,05
642,2004.0,2,126.9904098,37.57152315,62.66,0,2394,0.19593,7,23,0,03
643,2004.0,2,126.99968249999999,37.581891600000006,166.5,0,5226,0.19814,8,23,1,04
644,2004.0,2,126.9686557,37.57798825,17.52,1,584,0.5049899999999999,8,23,0,03
645,2004.0,2,127.00403600000001,37.57080236,4.5,1,1211,0.22074000000000002,8,23,0,01
646,2004.0,2,126.9693553,37.57262072,90.28,1,5201,0.63112,8,23,1,05
647,2004.0,2,126.9703672,37.57277522,24.12,1,253,0.54718,9,23,0,05
648,2004.0,2,126.97858889999999,37.58711637,97.48,1,1036,1.3257700000000001,10,23,0,03
649,2004.0,2,126.9559203,37.59993058,57.3,1,362,1.99594,10,23,0,03
650,2004.0,2,126.9789509,37.57942269,0.0,1,74,0.65654,10,23,0,03
651,2004.0,2,126.98645330000001,37.57229723,125.13,1,5549,0.37263,8,23,0,01
652,2004.0,2,126.9719629,37.61077807,66.39,1,4556,3.67611,11,23,0,03
653,2004.0,2,126.97518980000001,37.5705824,0.0,0,6,0.15967,11,23,0,05
654,2004.0,2,126.96458329999999,37.56720841,21.31,0,271,0.24275,3,23,0,05
655,2004.0,1,126.9883389,37.57103626,246.43,0,5861,0.34228000000000003,12,23,0,03
656,2004.0,2,126.95215309999999,37.60282332,10.5,1,576,1.4568,12,23,0,03
657,2004.0,2,126.95215309999999,37.60282332,5.04,0,576,1.4568,12,23,0,03
658,2004.0,2,126.9875412,37.57698284,31.2,1,2361,0.19478,12,23,0,03
659,2004.0,2,126.99933840000001,37.57398721,22.23,0,1765,0.38834,4,23,0,01
660,2005.0,2,126.98841170000001,37.571368400000004,27.5,1,1026,0.34542,1,23,0,03
661,2005.0,2,126.96846029999999,37.57573978,31.47,1,108,0.45903,1,23,0,03
662,2005.0,2,126.9896245,37.57097422,116.16,0,1901,0.23044,1,23,2,03
663,2005.0,1,126.9897801,37.5732287,17.28,1,5824,0.37535999999999997,1,23,0,03
664,2005.0,1,126.9896245,37.57097422,14.75,1,5811,0.23044,2,23,0,03
665,2005.0,2,126.9789332,37.57256394,18.33,1,2225,0.2448,3,23,0,05
666,2005.0,2,127.0020795,37.58035123,0.0,2,867,0.18671,5,23,0,04
667,2005.0,2,126.9789332,37.57256394,4.75,1,609,0.2448,5,23,0,05
668,2005.0,2,126.9783347,37.5750964,0.0,1,1891,0.4197,6,23,2,05
669,2005.0,2,127.0129902,37.57532024,0.0,1,327,0.45716,6,23,0,04
670,2005.0,2,126.96418059999999,37.60547956,0.0,1,640,2.8298099999999997,6,23,0,03
671,2005.0,1,126.98922759999998,37.56896578,121.53,0,5669,0.33609,6,23,0,03
672,2005.0,2,126.9855504,37.5697102,10.39,1,356,0.22045,7,23,0,01
673,2005.0,1,126.9789332,37.57256394,0.0,1,5644,0.2448,7,23,0,05
674,2005.0,2,126.9590369,37.59800104,78.2,1,4121,1.88454,7,23,0,03
675,2005.0,1,126.9737408,37.5770211,48.55,2,5620,0.13725,8,23,0,03
676,2005.0,1,126.9807544,37.57121016,43.19,1,5616,0.23676,8,23,1,01
677,2005.0,1,126.99943130000001,37.57554777,12.0,1,5596,0.54274,9,23,0,01
679,2005.0,2,127.00878770000001,37.57170259,18.0,1,1775,0.16137,9,23,0,04
680,2005.0,1,127.00097759999998,37.57370148,8.25,1,5575,0.30865,9,23,0,01
681,2005.0,2,126.98892020000001,37.57096356,73.64,1,299,0.29048,9,23,0,03
682,2005.0,2,126.9836639,37.57762382,46.1,2,921,0.19935,10,23,0,03
683,2005.0,1,126.98284440000002,37.57042881,16.5,1,5553,0.03437,10,23,0,01
684,2005.0,2,126.98115559999998,37.57927955,26.4,1,3231,0.48702,10,23,0,03
685,2005.0,2,126.99522209999999,37.57399492,109.82,1,4053,0.48117,11,23,0,03
686,2005.0,2,126.9774628,37.57225014,19.8,1,2038,0.1147,11,23,0,05
687,2005.0,2,126.97930259999998,37.57974696,17.46,2,1840,0.6492100000000001,11,23,0,03
688,2005.0,2,126.99738700000002,37.58287639,19.65,1,892,0.41088,11,23,0,04
689,2005.0,2,126.9786129,37.58622997,61.34,1,498,1.23774,11,23,0,03
690,2005.0,2,127.01318500000001,37.57280734,6.0,1,17,0.25951,11,23,0,04
691,2005.0,1,126.9774773,37.56961583,26.45,1,5510,0.24438000000000001,11,23,0,05
692,2005.0,2,126.97042520000001,37.57186416,271.26,1,4019,0.52798,12,23,0,05
693,2005.0,1,127.00190079999999,37.57938942,40.0,1,5494,0.29317,12,23,0,04
694,2005.0,2,127.0015226,37.58330336,44.18,1,143,0.1464,12,23,0,04
695,2005.0,1,126.98655320000002,37.57668792,65.65,1,5488,0.10226,12,23,0,03
696,2005.0,2,126.97136689999999,37.57041957,0.0,1,83,0.46481999999999996,12,23,0,05
697,2005.0,2,126.97143799999999,37.57198834,7.38,1,2075,0.43983,12,23,0,05
698,2005.0,2,126.9674721,37.58476693,0.0,1,700,1.1379700000000001,12,23,0,03
699,2005.0,2,126.9809726,37.57045009,64.03,1,3045,0.19216,12,23,0,01
700,2005.0,2,127.0187777,37.57519938,164.38,1,4208,0.30774,12,23,1,06
