,자치구명,행정동명,년도,인허가일자,폐업일자,영업상태코드,영업상태명,사업장명,X,Y,시설총규모,규모분기,총층수1,업소위치분기,영업기간,당월_매출_금액,당월_매출_건수,점포수,cluster_id,역이름,SX,SY,호선,distance,d_code
20637,영등포,문래동,2010,2010-03-25,2020-12-31,1,영업,레드브릭스(Red Bricks),126.8831929,37.51505368,62.2,6,22.0,0,3934,40149211.0,6339.0,2.0,55.0,도림천역,126.88263549999999,37.51450082,02호선,0.07872,1
20642,영등포,여의동,2010,2010-04-05,2013-09-04,2,폐업,아띠,126.92990630000001,37.51933077,45.12,5,3.0,1,1248,179356297.0,31278.0,6.0,110.0,샛강역,126.9283751,37.51736656,09호선,0.25679,1
20643,영등포,영등포동,2010,2010-04-07,2020-12-31,1,영업,할리스커피영등포사거리점,126.9026244,37.51959229,238.38,10,3.0,1,3921,78954443.0,14583.0,7.0,171.0,영등포시장역,126.90517959999998,37.52270218,05호선,0.41275,2
20644,영등포,신길제1동,2010,2010-04-09,2020-12-31,1,영업,요거프레소,126.9187051,37.50448119,92.61,8,3.0,1,3919,6000000.0,863.0,2.0,93.0,보라매역,126.92058859999999,37.49991814,07호선,0.5339,3
20647,영등포,신길제1동,2010,2010-04-26,2020-12-31,1,영업,커피앤드(Coffe and),126.9062361,37.49430829,23.0,2,9.0,1,3902,8312614.0,1048.0,1.0,150.0,신풍역,126.90973170000001,37.50010856,07호선,0.7148899999999999,3
20649,영등포,영등포제2동,2010,2010-05-03,2017-11-30,2,폐업,쓰리팝,126.90403140000001,37.51422845,22.0,2,4.0,1,2768,273106010.0,46909.0,5.0,172.0,영등포역,126.90785790000001,37.51567647,01호선,0.37393000000000004,2
20650,영등포,영등포제2동,2010,2010-05-03,2020-12-31,1,영업,마리커피,126.90287099999999,37.51396644,33.0,4,2.0,0,3895,273106010.0,46909.0,5.0,172.0,영등포역,126.90785790000001,37.51567647,01호선,0.47918,3
20651,영등포,당산제2동,2010,2010-05-11,2015-02-02,2,폐업,까페디어빈,126.9008898,37.53323278,9.9,1,15.0,1,1728,72000000.0,4427.0,4.0,48.0,당산역,126.90260729999999,37.5347735,02호선,0.22866,1
20659,영등포,여의동,2010,2010-06-14,2017-02-24,2,폐업,그리다꿈,126.927971,37.51919923,36.83,4,1.0,1,2447,179356297.0,31278.0,6.0,110.0,샛강역,126.9283751,37.51736656,09호선,0.20688,1
20660,영등포,문래동,2010,2010-06-23,2017-11-16,2,폐업,카페베네,126.88724180000001,37.52022947,130.25,9,18.0,2,2703,352281363.0,49847.0,11.0,162.0,양평역,126.8864193,37.52556883,05호선,0.59812,3
20663,영등포,영등포동,2010,2010-06-25,2019-10-23,2,폐업,카페아모제,126.9044825,37.51592321,14.85,2,1.0,1,3407,40149211.0,6339.0,2.0,172.0,영등포역,126.90785790000001,37.51567647,01호선,0.29896999999999996,2
20664,영등포,신길제1동,2010,2010-06-28,2018-11-30,2,폐업,카페 데스티니,126.92028629999999,37.51292054,58.28,6,1.0,1,3077,78954443.0,14583.0,7.0,133.0,신길역,126.91835359999999,37.51678342,01호선,0.46212,3
20672,영등포,양평제1동,2010,2010-07-27,2016-06-03,2,폐업,카페마노 (cafe mano),126.8851497,37.52658881,27.0,3,4.0,1,2138,352281363.0,49847.0,11.0,162.0,양평역,126.8864193,37.52556883,05호선,0.15937,1
20676,영등포,여의동,2010,2010-08-11,2020-12-31,1,영업,(주)글로리아진스커피코리아,126.92134229999999,37.52477477,264.03,10,28.0,0,3795,179356297.0,31278.0,6.0,166.0,여의도역,126.9246384,37.52116647,05호선,0.49546,3
20677,영등포,당산제2동,2010,2010-08-13,2020-12-31,1,영업,괜찮은 카페,126.89808149999999,37.53389582,11.55,1,28.0,0,3793,72000000.0,4427.0,4.0,48.0,당산역,126.90260729999999,37.5347735,02호선,0.41083000000000003,2
20681,영등포,여의동,2010,2010-08-27,2017-08-04,2,폐업,가배두림 여의도 중앙점,126.9184406,37.52305859,20.0,2,22.0,1,2534,179356297.0,31278.0,6.0,27.0,국회의사당역,126.91782090000001,37.52813568,09호선,0.56719,3
20682,영등포,여의동,2010,2010-08-27,2017-08-04,2,폐업,가배두림 여의도 중앙점,126.9184406,37.52305859,20.0,2,19.0,1,2534,179356297.0,31278.0,6.0,27.0,국회의사당역,126.91782090000001,37.52813568,09호선,0.56719,3
20686,영등포,여의동,2010,2010-09-13,2020-12-31,1,영업,스타벅스커피 여의도 의사당점,126.918208,37.53007394,231.0,10,4.0,1,3762,192207530.0,25064.0,12.0,27.0,국회의사당역,126.91782090000001,37.52813568,09호선,0.21821,1
20688,영등포,당산제1동,2010,2010-09-29,2012-12-31,2,폐업,카페모인,126.89420829999999,37.52684924,11.43,1,4.0,1,824,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.24473000000000003,1
20696,영등포,신길제5동,2010,2010-10-26,2020-12-31,1,영업,카페라미으리,126.89320500000001,37.50430171,57.47,6,9.0,1,3719,80134022.0,13700.0,5.0,139.0,신도림역,126.89130800000001,37.50890487,02호선,0.53851,3
20697,영등포,당산제1동,2010,2010-10-27,2020-12-31,1,영업,이디야커피,126.89372340000001,37.52453207,35.25,4,9.0,1,3718,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.29714,2
20701,영등포,신길제1동,2010,2010-11-03,2020-12-31,1,영업,두나미스커피(보라매점),126.9171408,37.49948612,142.04,10,9.0,1,3711,179356297.0,31278.0,6.0,93.0,보라매역,126.92058859999999,37.49991814,07호선,0.30793000000000004,2
20702,영등포,당산제2동,2010,2010-11-08,2020-12-31,1,영업,메가커피,126.89862590000001,37.536230100000004,16.5,2,9.0,1,3706,83129352.0,14412.0,7.0,48.0,당산역,126.90260729999999,37.5347735,02호선,0.38661999999999996,2
20703,영등포,여의동,2010,2010-11-08,2018-08-03,2,폐업,티라덴티스커피,126.92087759999998,37.52448724,50.68,5,9.0,1,2825,179356297.0,31278.0,6.0,166.0,여의도역,126.9246384,37.52116647,05호선,0.49633999999999995,3
20704,영등포,당산제1동,2010,2010-11-16,2017-04-03,2,폐업,에빈의커피이야기,126.89535719999999,37.52444929999999,51.75,5,9.0,1,2330,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.19224000000000002,1
20711,영등포,문래동,2010,2010-11-29,2015-08-12,2,폐업,카페네스카페문래점,126.88615220000001,37.51964609,47.76,5,6.0,1,1717,352281363.0,49847.0,11.0,162.0,양평역,126.8864193,37.52556883,05호선,0.659,3
20713,영등포,신길제5동,2010,2010-12-03,2015-07-27,2,폐업,카페랑,126.9052588,37.49164077,60.43,6,1.0,2,1697,7662070.0,1255.0,5.0,21.0,구로디지털단지역,126.90147309999999,37.48525337,02호선,0.78487,4
20714,영등포,신길제1동,2010,2010-12-09,2015-07-24,2,폐업,꿀다방,126.91328109999999,37.49760863,30.0,3,1.0,2,1688,179356297.0,31278.0,6.0,150.0,신풍역,126.90973170000001,37.50010856,07호선,0.41871,2
20715,영등포,여의동,2010,2010-12-13,2020-12-31,1,영업,빈스투고,126.915765,37.52117691,28.05,3,1.0,2,3671,179356297.0,31278.0,6.0,133.0,신길역,126.91835359999999,37.51678342,01호선,0.53925,3
20719,영등포,신길제5동,2010,2010-12-21,2020-12-31,2,폐업,카페베네대림점,126.89422820000001,37.49992734,211.2,10,9.0,1,3663,6000000.0,863.0,2.0,49.0,대림역,126.8949265,37.49330273,07호선,0.73919,4
20722,영등포,영등포동,2011,2011-02-08,2013-06-21,2,폐업,카페인(cafe in),126.9001862,37.520520899999994,20.0,2,3.0,2,864,78954443.0,14583.0,7.0,171.0,영등포시장역,126.90517959999998,37.52270218,05호선,0.50275,3
20726,영등포,양평제2동,2011,2011-03-07,2015-07-01,2,폐업,프로방스인,126.8940923,37.53609249,34.0,4,19.0,2,1577,72000000.0,4427.0,4.0,120.0,선유도역,126.89332479999999,37.53815324,09호선,0.23893000000000003,1
20733,영등포,신길제1동,2011,2011-03-31,2020-12-31,1,영업,파스쿠치,126.91368519999999,37.49734258,264.5,10,1.0,1,3563,179356297.0,31278.0,6.0,93.0,보라매역,126.92058859999999,37.49991814,07호선,0.67299,3
20735,영등포,여의동,2011,2011-04-06,2020-12-31,1,영업,던킨도넛(트윈타워점),126.92634009999999,37.52788507,31.54,3,1.0,1,3557,179356297.0,31278.0,6.0,165.0,여의나루역,126.9329815,37.52713613,05호선,0.5915600000000001,3
20741,영등포,신길제5동,2011,2011-05-11,2020-12-31,1,영업,스위트번스,126.9014129,37.48696465,30.36,3,4.0,1,3522,7662070.0,1255.0,5.0,21.0,구로디지털단지역,126.90147309999999,37.48525337,02호선,0.19036,1
20744,영등포,여의동,2011,2011-05-17,2020-12-31,1,영업,투썸플레이스 KBS별관점,126.9275588,37.52060545,181.25,10,1.0,1,3516,179356297.0,31278.0,6.0,110.0,샛강역,126.9283751,37.51736656,09호선,0.36727,2
20746,영등포,당산제1동,2011,2011-05-19,2018-11-09,2,폐업,탐앤탐스,126.89375509999999,37.52689446,105.98,9,9.0,1,2731,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.28283,1
20747,영등포,양평제1동,2011,2011-05-19,2020-12-31,1,영업,웰런커피,126.89131850000001,37.53083319,32.6,4,15.0,2,3514,352281363.0,49847.0,11.0,120.0,선유도역,126.89332479999999,37.53815324,09호선,0.83296,4
20750,영등포,신길제1동,2011,2011-06-10,2012-04-18,2,폐업,뉴웨이아트카페,126.91761650000001,37.51348894,82.17,8,1.0,1,313,78954443.0,14583.0,7.0,133.0,신길역,126.91835359999999,37.51678342,01호선,0.37205,2
20751,영등포,신길제1동,2011,2011-06-13,2012-08-29,2,폐업,토라넘버원커피(TOLA NO.1 COFFEE,126.914705,37.51387061,27.9,3,1.0,1,443,80134022.0,13700.0,5.0,133.0,신길역,126.91835359999999,37.51678342,01호선,0.45658000000000004,3
20752,영등포,양평제1동,2011,2011-06-15,2017-03-27,2,폐업,역삼로스터스카페2호점,126.88194479999999,37.52280584,29.24,3,18.0,1,2112,78954443.0,14583.0,7.0,162.0,양평역,126.8864193,37.52556883,05호선,0.5001,3
20754,영등포,신길제5동,2011,2011-06-27,2020-12-31,1,영업,카페베리트,126.8939203,37.50276577,8.0,1,15.0,0,3475,10384845.0,1523.0,2.0,139.0,신도림역,126.89130800000001,37.50890487,02호선,0.72048,3
20757,영등포,양평제2동,2011,2011-07-25,2017-03-22,2,폐업,타미하우스 스파박스점,126.888062,37.53893254,9.9,1,2.0,1,2067,72000000.0,4427.0,4.0,120.0,선유도역,126.89332479999999,37.53815324,09호선,0.47205,3
20766,영등포,당산제2동,2011,2011-09-20,2012-06-30,2,폐업,까페더초코,126.8948561,37.52898992,16.5,2,13.0,1,284,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.38595,2
20771,영등포,당산제1동,2011,2011-10-05,2018-01-31,2,폐업,커피랑(CoffeeRang),126.8953544,37.5263451,57.03,6,9.0,1,2310,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.12922999999999998,1
20773,영등포,양평제2동,2011,2011-10-10,2016-02-12,2,폐업,카페띠아모 선유도역점,126.89057849999999,37.53779697,99.0,9,1.0,1,1586,72000000.0,4427.0,4.0,120.0,선유도역,126.89332479999999,37.53815324,09호선,0.24536999999999998,1
20778,영등포,당산제1동,2011,2011-11-17,2020-12-31,1,영업,카페베네(영등포구청점),126.8942992,37.52693025,185.08,10,1.0,1,3332,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.24208000000000002,1
20783,영등포,당산제1동,2011,2011-11-29,2012-07-09,2,폐업,커피베이,126.8921713,37.52666282,25.45,3,1.0,1,223,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.40723000000000004,2
20784,영등포,당산제2동,2011,2011-12-02,2019-02-20,2,폐업,티카페(t cafe),126.89409950000001,37.52905987,21.6,2,1.0,1,2637,192207530.0,25064.0,12.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.42457,2
20786,영등포,여의동,2011,2011-12-08,2019-02-14,2,폐업,아르토스,126.9165486,37.52945002,18.0,2,1.0,1,2625,192207530.0,25064.0,12.0,27.0,국회의사당역,126.91782090000001,37.52813568,09호선,0.18425,1
20787,영등포,영등포동,2011,2011-12-09,2016-10-07,2,폐업,펠뤼쥐,126.90421070000001,37.5192768,5.88,1,1.0,1,1764,78954443.0,14583.0,7.0,171.0,영등포시장역,126.90517959999998,37.52270218,05호선,0.39035,2
20791,영등포,여의동,2011,2011-12-19,2020-12-31,1,영업,파스쿠찌서여의도점,126.9182426,37.5309561,138.6,10,4.0,1,3300,192207530.0,25064.0,12.0,27.0,국회의사당역,126.91782090000001,37.52813568,09호선,0.31581,2
20793,영등포,문래동,2011,2011-12-23,2019-02-14,2,폐업,내방,126.89259240000001,37.51422157,44.96,5,17.0,1,2610,8653359.0,1167.0,4.0,84.0,문래역,126.89475619999999,37.51797209,02호선,0.45863000000000004,3
20794,영등포,당산제1동,2012,2012-02-02,2012-08-21,2,폐업,훼미리마트(영등포병원점),126.8929395,37.52682463,3.3,1,9.0,1,201,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.34691,2
20795,영등포,당산제1동,2012,2012-02-08,2019-06-20,2,폐업,미스터브리즈커피영등포구청역점,126.89199009999999,37.52350707,40.3,4,5.0,1,2689,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.48678,3
20797,영등포,여의동,2012,2012-02-28,2020-12-31,1,영업,빈스앤베리즈한화증권점,126.92006770000002,37.5239743,23.7,3,1.0,2,3229,179356297.0,31278.0,6.0,166.0,여의도역,126.9246384,37.52116647,05호선,0.5098600000000001,3
20798,영등포,영등포동,2012,2012-02-29,2020-12-31,1,영업,블루포트(BLUEPOT)2호점,126.899014,37.519470399999996,43.5,5,14.0,1,3228,78954443.0,14583.0,7.0,84.0,문래역,126.89475619999999,37.51797209,02호선,0.41081999999999996,2
20800,영등포,영등포동,2012,2012-03-05,2020-12-31,1,영업,카페라네,126.90670060000001,37.51644008,13.2,1,4.0,1,3223,40149211.0,6339.0,2.0,172.0,영등포역,126.90785790000001,37.51567647,01호선,0.13277,1
20801,영등포,당산제2동,2012,2012-03-08,2020-12-31,1,영업,모노레일커피,126.89395149999999,37.52836031,29.01,3,4.0,1,3220,192207530.0,25064.0,12.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.3695,2
20802,영등포,영등포동,2012,2012-03-08,2015-03-13,2,폐업,비에이치(BH),126.90788549999999,37.51811627,115.89,9,4.0,1,1100,40149211.0,6339.0,2.0,172.0,영등포역,126.90785790000001,37.51567647,01호선,0.2713,1
20803,영등포,문래동,2012,2012-03-09,2017-11-06,2,폐업,(주)아워홈강서점까페,126.88256659999999,37.52002052,35.7,4,4.0,1,2068,146766186.0,23698.0,7.0,162.0,양평역,126.8864193,37.52556883,05호선,0.70432,3
20804,영등포,문래동,2012,2012-03-14,2019-01-10,2,폐업,마카다커피,126.8957186,37.51912504,72.23,7,4.0,1,2493,78954443.0,14583.0,7.0,84.0,문래역,126.89475619999999,37.51797209,02호선,0.15375,1
20809,영등포,양평제2동,2012,2012-03-23,2020-12-31,1,영업,트윈컵커피(twin cup coffe),126.8926058,37.54021182,11.55,1,3.0,2,3205,72000000.0,4427.0,4.0,120.0,선유도역,126.89332479999999,37.53815324,09호선,0.23751999999999998,1
20810,영등포,신길제7동,2012,2012-03-28,2020-12-31,1,영업,보드카페아쿠아,126.9199558,37.51069442,143.14,10,1.0,0,3200,179356297.0,31278.0,6.0,133.0,신길역,126.91835359999999,37.51678342,01호선,0.69166,3
20811,영등포,문래동,2012,2012-03-29,2013-10-16,2,폐업,가마솥닭강정,126.88656809999999,37.51907472,16.8,2,1.0,0,566,352281363.0,49847.0,11.0,162.0,양평역,126.8864193,37.52556883,05호선,0.72223,3
20812,영등포,신길제1동,2012,2012-03-30,2020-12-31,1,영업,레어그루브,126.9143882,37.51515491,247.0,10,1.0,0,3198,78954443.0,14583.0,7.0,133.0,신길역,126.91835359999999,37.51678342,01호선,0.39384,2
20813,영등포,대림제3동,2012,2012-04-02,2020-12-31,1,영업,이디야대림역점,126.8930353,37.49254777,78.9,7,1.0,0,3195,8653359.0,1167.0,4.0,49.0,대림역,126.8949265,37.49330273,07호선,0.18678,1
20816,영등포,여의동,2012,2012-04-24,2020-12-31,1,영업,물덴동산,126.93143429999999,37.52108915,23.14,2,1.0,0,3173,179356297.0,31278.0,6.0,110.0,샛강역,126.9283751,37.51736656,09호선,0.4941,3
20817,영등포,양평제2동,2012,2012-05-02,2016-03-25,2,폐업,더하프캔,126.89139740000002,37.53998485,67.1,7,1.0,0,1423,72000000.0,4427.0,4.0,120.0,선유도역,126.89332479999999,37.53815324,09호선,0.26525,1
20818,영등포,당산제2동,2012,2012-05-08,2016-09-12,2,폐업,스위트번스,126.90136090000001,37.53301789,55.44,6,17.0,1,1588,72000000.0,4427.0,4.0,48.0,당산역,126.90260729999999,37.5347735,02호선,0.22403,1
20819,영등포,당산제1동,2012,2012-05-08,2019-09-10,2,폐업,오미커피(omi),126.8929756,37.52177395,14.0,1,12.0,2,2681,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.55634,3
20820,영등포,신길제6동,2012,2012-05-09,2014-02-11,2,폐업,홈런,126.91384709999998,37.49744079,98.94,9,12.0,2,643,179356297.0,31278.0,6.0,93.0,보라매역,126.92058859999999,37.49991814,07호선,0.65542,3
20825,영등포,영등포동,2012,2012-05-23,2014-10-28,2,폐업,양지다방,126.9063033,37.52231668,8.68,1,13.0,1,888,192207530.0,25064.0,12.0,171.0,영등포시장역,126.90517959999998,37.52270218,05호선,0.10797000000000001,1
20826,영등포,양평제1동,2012,2012-05-23,2020-12-31,1,영업,에스프레소는진짜다,126.8883189,37.52187726,26.45,3,13.0,1,3144,78954443.0,14583.0,7.0,162.0,양평역,126.8864193,37.52556883,05호선,0.44335,2
20828,영등포,대림제3동,2012,2012-05-30,2014-06-30,2,폐업,커피이야기,126.8954229,37.49778056,39.32,4,1.0,1,761,10384845.0,1523.0,2.0,49.0,대림역,126.8949265,37.49330273,07호선,0.49983,3
20829,영등포,양평제2동,2012,2012-06-01,2013-05-29,2,폐업,까페보체(cafevoce),126.8916514,37.53895552,7.26,1,1.0,1,362,72000000.0,4427.0,4.0,120.0,선유도역,126.89332479999999,37.53815324,09호선,0.17242000000000002,1
20830,영등포,당산제1동,2012,2012-06-04,2020-12-31,1,영업,가비1896,126.893631,37.52148747,28.0,3,1.0,1,3132,78954443.0,14583.0,7.0,84.0,문래역,126.89475619999999,37.51797209,02호선,0.40329,2
20831,영등포,당산제1동,2012,2012-06-08,2020-12-31,1,영업,카페모닝2호점,126.8929395,37.52682463,44.02,5,1.0,0,3128,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.34691,2
20833,영등포,당산제2동,2012,2012-06-18,2014-07-28,2,폐업,달에서온토끼,126.89817990000002,37.53186192,53.6,6,1.0,1,770,83129352.0,14412.0,7.0,48.0,당산역,126.90260729999999,37.5347735,02호선,0.50717,3
20837,영등포,대림제1동,2012,2012-06-28,2014-08-29,2,폐업,고다방(godabang),126.9052588,37.49164077,35.47,4,4.0,1,792,7662070.0,1255.0,5.0,21.0,구로디지털단지역,126.90147309999999,37.48525337,02호선,0.78487,4
20838,영등포,양평제2동,2012,2012-06-29,2016-03-21,2,폐업,텐텐(tenten),126.891697,37.53727722,35.65,4,4.0,1,1361,72000000.0,4427.0,4.0,120.0,선유도역,126.89332479999999,37.53815324,09호선,0.17346,1
20839,영등포,신길제6동,2012,2012-06-29,2020-12-31,1,영업,더엘가,126.91343870000001,37.49717593,33.2,4,4.0,1,3107,179356297.0,31278.0,6.0,150.0,신풍역,126.90973170000001,37.50010856,07호선,0.46183,3
20840,영등포,당산제2동,2012,2012-07-03,2013-10-31,2,폐업,카페더초코,126.8948561,37.52898992,19.6,2,13.0,1,485,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.38595,2
20841,영등포,신길제6동,2012,2012-07-05,2019-09-09,2,폐업,미시시피(missysippi),126.9098932,37.49707406,39.52,4,15.0,1,2622,179356297.0,31278.0,6.0,150.0,신풍역,126.90973170000001,37.50010856,07호선,0.33771999999999996,2
20843,영등포,당산제1동,2012,2012-07-11,2017-08-03,2,폐업,카페라오(Cafe' Lao),126.8943567,37.526522,20.0,2,14.0,0,1849,83129352.0,14412.0,7.0,170.0,영등포구청역,126.8966683,37.52583052,02호선,0.21786999999999998,1
20845,영등포,당산제1동,2012,2012-07-13,2014-12-18,2,폐업,이디야당산점,126.8944568,37.5213714,55.21,6,1.0,1,888,78954443.0,14583.0,7.0,84.0,문래역,126.89475619999999,37.51797209,02호선,0.37890999999999997,2
20846,영등포,여의동,2012,2012-07-25,2020-12-31,1,영업,나이스인프라주식회사,126.9161174,37.52916099,11.8,1,1.0,1,3081,192207530.0,25064.0,12.0,27.0,국회의사당역,126.91782090000001,37.52813568,09호선,0.18858,1
